symbol,name,exchange,assetType,ipoDate,delistingDate,status
IKAN,Ikanos Communications Inc,NASDAQ,Stock,2005-09-22,2015-09-28,Delisted
IKGH,Iao Kun Group Holding Company Ltd,NASDAQ,Stock,2008-10-17,2017-04-26,Delisted
IKN,IKON OFFICE SOLUTIONS INC,NYSE,Stock,2006-12-28,2008-11-21,Delisted
IL,Intralinks Holdings Inc,NYSE,Stock,2016-01-04,2017-01-19,Delisted
ILB,PIMCO GLOBAL ADVANTAGE INFLATIONLINKED BOND STRATEGY FUND,NYSE ARCA,ETF,2016-01-04,2017-04-17,Delisted
ILUM,Illumitry Corp,NASDAQ,Stock,2017-09-29,2017-10-19,Delisted
IM,Ingram Micro Inc,NYSE,Stock,2016-01-04,2016-12-13,Delisted
IMCB,ISHARES MORNINGSTAR MID-CAP ETF ,NASDAQ,ETF,1998-09-10,2014-10-31,Delisted
IMED,PUREFUNDS ETFX HEALTHTECH ETF,NASDAQ,ETF,2016-08-31,2017-09-18,Delisted
IMPCQ,IMPERIAL CAPITAL BANCORP INC.,NYSE,Stock,2010-01-04,2012-05-22,Delisted
IMPR,Imprivata Inc,NYSE,Stock,2014-06-24,2016-09-26,Delisted
IMS,IMS Health Holdings Inc,NYSE,Stock,2014-04-03,2016-10-11,Delisted
IMSCQ,,NYSE,Stock,2016-01-04,2017-08-28,Delisted
IND-CL,ING Group N.V. Perpetual Debt Securities,NYSE,Stock,2016-08-11,2016-09-14,Delisted
INDUW,Industrea Acquisition Corp Warrants,NASDAQ,Stock,2017-08-21,2017-09-18,Delisted
INFL,PowerShares DB US Inflation ETN,NYSE ARCA,ETF,2011-12-06,2015-02-24,Delisted
INFO1,Metro One Telecommunications Inc,NASDAQ,Stock,1996-08-23,2014-06-18,Delisted
ININ,Interactive Intelligence Group Inc,NASDAQ,Stock,2016-01-04,2016-12-02,Delisted
INMD,IntegraMed America Incorporation.,NASDAQ,Stock,2001-01-02,2012-09-20,Delisted
INN-P-B,Summit Hotel Properties Inc. Pfd Ser B,NYSE,Stock,2011-02-09,2017-12-08,Delisted
INNL,Innocoll AG,NASDAQ,Stock,2014-07-25,2017-08-03,Delisted
INSV,InSite Vision Inc,NYSE,Stock,2012-11-27,2015-11-02,Delisted
INSW-W,International Seaways Inc. When Issued,NYSE,Stock,2016-11-16,2016-12-07,Delisted
INTLL,INTL FCStone Inc,NASDAQ,Stock,2016-01-04,2016-10-19,Delisted
INY,SPDRR NUVEEN BARCLAYS CAPITAL NEW YORK MUNICIPAL BOND ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
INZ,ING Groep N.V.,NYSE,Stock,2002-12-17,2017-02-21,Delisted
INZ-CL,Ing Groep NV Perpetual Debt Securities,NYSE,Stock,2017-02-13,2017-03-14,Delisted
IOC,InterOil Corp,NYSE,Stock,2004-09-08,2017-03-02,Delisted
IOT,Income Opportunity Realty Trust,NYSE,Stock,2003-01-02,2017-08-25,Delisted
IPAL,Velocity Shares 2X Inverse Palladium Etn Linked To The SP Gs Palladium Index,NYSE,ETF,2011-10-17,2013-10-17,Delisted
IPCM,IPC The Hospitalist Company Inc,NASDAQ,Stock,2008-01-25,2015-11-20,Delisted
IPD,SPDRR S&PR INTERNATIONAL CONSUMER DISCRETIONARY SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IPF,SPDRR S&PR INTERNATIONAL FINANCIAL SECTOR ETF,NYSE ARCA,ETF,2008-07-23,2017-08-01,Delisted
IPII,IMPERIAL INDUSTRIES INC,NASDAQ,Stock,2010-01-27,2012-10-23,Delisted
IPK,SPDRR S&PR INTERNATIONAL TECHNOLOGY SECTOR ETF,NYSE ARCA,ETF,2008-07-24,2017-08-01,Delisted
IPN,SPDRR S&PR INTERNATIONAL INDUSTRIAL SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IPS,SPDRR S&PR INTERNATIONAL CONSUMER STAPLES SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IPT,IPARTY CORP,NASDAQ,Stock,2006-12-28,2013-05-09,Delisted
IPU,SPDRR S&PR INTERNATIONAL UTILITIES SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IPW,SPDRR S&PR INTERNATIONAL ENERGY SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IQNT,Inteliquent Inc,NASDAQ,Stock,2007-11-02,2017-07-10,Delisted
IRC,Inland Real Estate Corp,NYSE,Stock,2004-06-08,2016-04-08,Delisted
IRE,,NYSE,Stock,1996-09-27,2015-02-13,Delisted
IRET-P-B,Investors Real Estate Trust 7.95 Series B Cumulative Redeemable Preferred Shares,NYSE,Stock,1997-10-17,2017-10-27,Delisted
IRF,International Rectifier Corp,NYSE,Stock,1987-11-05,2015-01-13,Delisted
IRIS,IRIS International Inc,NASDAQ,Stock,1994-12-28,2017-08-09,Delisted
IRV,SPDRR S&PR INTERNATIONAL MATERIALS SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
IRY,SPDRR S&PR INTERNATIONAL HEALTH CARE SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
ISH,International Shipholding Corp,NYSE,Stock,1991-10-24,2015-12-18,Delisted
ISIL,Intersil Corp,NASDAQ,Stock,2001-01-02,2017-02-27,Delisted
ISLE,Isle of Capri Casinos,NASDAQ,Stock,1992-10-06,2017-05-09,Delisted
ISP,ING Groep N.V.,NYSE,Stock,2003-11-07,2017-10-13,Delisted
ISS,iSoftStone Holdings Ltd Foreign,NYSE,Stock,2010-12-14,2014-09-02,Delisted
ISSI,Integrated Silicon Solution Inc,NASDAQ,Stock,1995-02-03,2015-12-04,Delisted
IST,SPDRR S&PR INTERNATIONAL TELECOMMUNICATIONS SECTOR ETF,NYSE ARCA,ETF,2008-07-25,2017-08-01,Delisted
ITC,ITC Holdings Corp,NYSE,Stock,2005-07-26,2016-10-24,Delisted
ITF,ISHARES S&PTOPIX 150 INDEX FUND,NYSE,ETF,2001-10-26,2015-09-03,Delisted
ITIP,ISHARES INTERNATIONAL INFLATIONLINKED BOND ETF,NYSE ARCA,ETF,2016-01-04,2016-08-31,Delisted
ITLT,PowerShares DB 3x Italian Treasury Bond Futures ETNs,NYSE ARCA,ETF,2011-03-23,2015-02-24,Delisted
ITLY,PowerShares DB Italian Treasury Bond Futures ETNs,NYSE ARCA,ETF,2011-03-23,2015-02-24,Delisted
ITML,VanEck Vectors AMTFree 1217 Year Municipal Index,BATS,ETF,2016-09-20,2017-10-09,Delisted
ITMN,InterMune Inc,NASDAQ,Stock,2000-03-24,2014-09-29,Delisted
ITMS,VanEck Vectors AMTFree 68 Year Municipal Index,BATS,ETF,2016-09-20,2017-10-09,Delisted
ITR,SPDR(R) BLOOMBERG BARCLAYS INTERMEDIATE TERM CORPORATE BOND ETF,NYSE ARCA,ETF,2009-02-20,2017-10-13,Delisted
IWA,IOWA TELECOMMUNICATIONS SERVICES INC,NYSE,Stock,2000-02-11,2011-06-06,Delisted
JAH,Jarden Corp,NYSE,Stock,2016-01-04,2016-04-25,Delisted
JAS,JOANN STORES INC,NYSE,Stock,2006-12-28,2011-11-30,Delisted
JAXB,Jacksonville Bancorp Inc,NASDAQ,Stock,2016-01-04,2016-03-21,Delisted
JCI-W,Johnson Controls International plc ExDistribution When Issued,NYSE,Stock,2016-10-17,2016-10-28,Delisted
JCLY,Jaclyn Inc,NYSE,Stock,1972-06-01,2017-07-10,Delisted
JDAS,Jda Software Group Inc,NASDAQ,Stock,2006-12-28,2012-12-21,Delisted
JDG,WISDOMTREE JAPAN QUALITY DIVIDEND GROWTH FUND NA,NYSE ARCA,ETF,2016-01-04,2017-03-30,Delisted
JDSU,JDS Uniphase Corp,NASDAQ,Stock,1993-11-17,2015-08-03,Delisted
JEF-1,Jefferies Group,NYSE,Stock,2006-12-28,2013-10-17,Delisted
JFC,JF China Region Fund Inc,NYSE,ETF,1992-07-16,2017-07-18,Delisted
JGBB,WISDOMTREE JAPAN INTEREST RATE STRATEGY FUND NA,NASDAQ,ETF,2016-02-03,2016-09-30,Delisted
JGBD,PowerShares DB 3x Inver Jap Gov Bond ETN,NYSE ARCA,ETF,2016-01-04,2016-09-27,Delisted
JGBL,PowerShares DB Japanese Govt Bond Futures ETNs,NYSE ARCA,ETF,2016-01-20,2016-09-27,Delisted
JGBO,Jiangbo Pharmaceuticals Inc,NASDAQ,Stock,2011-08-04,2013-07-01,Delisted
JGBS,PowerShares DB Inverse Jap Gov Bond ETN,NYSE ARCA,ETF,2016-01-04,2016-09-27,Delisted
JGBT,PowerShares DB 3x Japanese Govt Bond Futures ETNs,NYSE ARCA,ETF,2016-01-11,2016-09-27,Delisted
JGV,Nuveen Global Value Opportunities Fund,NYSE,ETF,2006-07-25,2016-10-18,Delisted
JGW,JGWPT Holdings Inc,NYSE,Stock,2013-11-08,2016-06-17,Delisted
JHP,Nuveen Qual Preferred Inc. Fund III,NYSE,ETF,2002-12-18,2016-05-16,Delisted
JIVE,JPMORGAN INTERNATIONAL VALUE ETF ,NASDAQ,ETF,2011-12-13,2017-06-13,Delisted
JLIC,JESUP & LAMONT INC.,NYSE,Stock,2010-07-13,2013-10-28,Delisted
JMG,Journal Media Group Inc,NYSE,Stock,2015-03-20,2016-04-18,Delisted
JMI,GRANITESHARES 1X SHORT JPM DAILY ETF ,NYSE,ETF,2012-10-02,2016-04-14,Delisted
JMPC,JMP Group LLC,NYSE,Stock,2014-02-13,2017-12-27,Delisted
JNS,Janus Capital Group Inc,NYSE,Stock,2000-06-26,2017-05-30,Delisted
JNY,The Jones Group Inc,NYSE,Stock,1991-05-16,2014-04-09,Delisted
JOR,JORGENSEN EARLE M CO,NYSE,Stock,2005-04-15,2010-05-17,Delisted
JOSB,Jos. A. Bank Clothiers Inc,NASDAQ,Stock,2001-01-02,2014-06-26,Delisted
JOY,Joy Global Inc,NYSE,Stock,2001-05-25,2017-04-13,Delisted
JPEP,JP Energy Partners LP,NYSE,Stock,2014-10-01,2017-07-10,Delisted
JPNH,DEUTSCHE XTRACKERS JAPAN JPXNIKKEI 400 HEDGED EQUITY ETF,NYSE ARCA,ETF,2016-01-04,2017-05-23,Delisted
JPNS,DIREXION DAILY JAPAN BEAR 3X SHARES,NYSE ARCA,ETF,2013-06-26,2014-10-08,Delisted
JPP,SPDRR RUSSELLNOMURA PRIMETM JAPAN ETF,NYSE ARCA,ETF,2006-11-14,2016-09-01,Delisted
JPW,Nuveen Flexible Investment Income Fund,NYSE,ETF,2013-06-26,2017-06-12,Delisted
JRCCQ,James River Coal Company,NASDAQ,Stock,2016-01-04,2016-03-23,Delisted
JRN,Journal Communications Inc,NYSE,Stock,2003-09-24,2015-04-08,Delisted
JSC,SPDRR RUSSELLNOMURA SMALL CAPTM JAPAN ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
JST,Jinpan International Ltd,NASDAQ,Stock,2016-01-04,2016-04-19,Delisted
JTP,Nuveen Quality Preferred Income Fund,NYSE,ETF,2002-06-26,2016-05-16,Delisted
JUNE,DHANDHO JUNOON ETF,NYSE ARCA,ETF,2016-04-04,2017-08-28,Delisted
JUNR,GLOBAL X JUNIOR MINERS ETF,NYSE ARCA,ETF,2011-03-17,2015-10-16,Delisted
KADR,ARCADIA RESOURCES INC,NYSE,Stock,2002-09-30,2014-12-18,Delisted
KATE,Kate Spade & Company,NYSE,Stock,1981-06-09,2017-07-12,Delisted
KBALB,Kimball International Inc,NASDAQ,Stock,1990-03-26,2014-10-31,Delisted
KBW,KBW Inc,NYSE,Stock,2010-12-15,2013-10-17,Delisted
KBWC,POWERSHARES KBW CAPITAL MARKETS PORTFOLIO,NYSE ARCA,ETF,2016-01-04,2016-03-28,Delisted
KBWI,POWERSHARES KBW INSURANCE PORTFOLIO,NYSE ARCA,ETF,2016-01-04,2016-03-28,Delisted
KCC,Structured Products Corp. 8.20 Corporate Backed Trust Securities CorTSIssued by Provident Financial Trust I,NYSE,Stock,2016-01-04,2017-02-09,Delisted
KCC-CL,Structured Products Corp. 8.20 Corporate Backed Trust Securities CorTSIssued by Provident Financial Trust I,NYSE,Stock,2017-02-02,2017-02-10,Delisted
KCG,KCG Holdings Inc. Class A Common Stock When Issued,NYSE,Stock,2013-06-28,2017-08-17,Delisted
KCI,KINETIC CONCEPTS INC,NYSE,Stock,2004-02-25,2012-11-12,Delisted
KCP,Kenneth Cole Productions,NYSE,Stock,2003-08-26,2013-10-03,Delisted
KDN,Kaydon Corp,NYSE,Stock,2001-01-02,2013-10-16,Delisted
KEF,Korea Equity Fund Inc,NYSE,ETF,1994-09-19,2017-07-18,Delisted
KEI,KEITHLEY INSTRUMENTS INC,NYSE,Stock,2001-01-02,2011-11-30,Delisted
KEYN,Keynote Systems Inc,NASDAQ,Stock,2010-08-30,2013-10-17,Delisted
KFFG,Kaiser Federal Financial Group,NASDAQ,Stock,2012-11-12,2012-11-20,Delisted
KFH,KKR Financial Holdings LLC 8.375 Senior Notes due 2041,NYSE,Stock,2011-11-17,2016-11-02,Delisted
KFH-CL,KKR Financial Holdings LLC 8.375 Senior Notes due 2041,NYSE,Stock,2016-10-26,2016-10-28,Delisted
KFI,KKR Financial Holdings LLC,NYSE,Stock,2012-03-26,2017-04-17,Delisted
KFI-CL,KKR Financial Holdings LLC 7.50 Senior Notes due 2042,NYSE,Stock,2017-04-07,2017-04-21,Delisted
KFN,KKR Financial Holdings LLC,NYSE,Stock,2010-02-16,2014-05-01,Delisted
KFN-P,KKR Financial Holdings LLC Pfd Ser A Llc,NYSE,Stock,2014-09-22,2017-12-13,Delisted
KFX,,NASDAQ,Stock,2013-12-05,2015-05-29,Delisted
KH,China Kanghui Holdings Foreign,NYSE,Stock,2010-08-11,2013-10-17,Delisted
KHI,DWS High Income Trust,NYSE,ETF,1988-10-05,2016-11-14,Delisted
KING,King Resources Inc,NYSE,Stock,2014-03-25,2016-03-02,Delisted
KITDQ,KIT digital Inc,NASDAQ,Stock,2013-08-16,2013-08-19,Delisted
KITE,Kite Pharma Inc,NASDAQ,Stock,2014-06-20,2017-10-19,Delisted
KKD,Krispy Kreme Doughnuts Inc,NYSE,Stock,2000-04-05,2016-08-04,Delisted
KLD,ISHARES MSCI USA ESG SELECT ETF,NYSE ARCA,ETF,2005-01-28,2017-07-12,Delisted
KLEM,GAVEKAL KNOWLEDGE LEADERS EMERGING MARKETS ETF,NYSE ARCA,ETF,2015-07-09,2017-07-10,Delisted
KLRE,KLR Energy Acquisition Corp,NASDAQ,Stock,2016-03-31,2017-04-27,Delisted
KLREU,KLREU,NASDAQ,Stock,2016-03-11,2017-04-25,Delisted
KLREW,KLREW,NASDAQ,Stock,2016-03-29,2017-04-27,Delisted
KME,SPDR(R) S&P MORTGAGE FINANCE(SM) ETF,NYSE ARCA,ETF,2009-06-02,2015-03-26,Delisted
KMI-WS,Kinder Morgan Inc,NYSE,Stock,2011-02-11,2017-05-19,Delisted
KMP,Kinder Morgan Energy Partners LP,NYSE,Stock,1992-07-30,2014-12-04,Delisted
KMR,Kinder Morgan Management LLC,NYSE,Stock,2001-05-16,2014-12-04,Delisted
KNDL,KENDLE INTERNATIONAL INC,NASDAQ,Stock,1997-08-22,2011-07-22,Delisted
KNM,Konami Corp ADR,NYSE,Stock,2002-10-01,2015-04-23,Delisted
KNOL,Knology Inc,NASDAQ,Stock,2003-12-18,2012-08-03,Delisted
KNSY,Kensey Nash Corp,NASDAQ,Stock,2012-04-26,2012-07-09,Delisted
KNXA,Kenexa Corp,NYSE,Stock,2005-06-24,2013-10-17,Delisted
KOG,Kodiak Oil & Gas Corp USA,NYSE,Stock,2004-09-01,2014-12-09,Delisted
KORZ,DIREXION DAILY SOUTH KOREA BEAR 3X SHARES,NYSE ARCA,ETF,2013-05-01,2014-10-01,Delisted
KOSN,KOSAN BIOSCIENCES INC,NASDAQ,Stock,2000-10-05,2009-07-06,Delisted
KRC-P-H,Kilroy Realty Corporation Pfd Ser H,NYSE,Stock,1997-01-29,2017-08-14,Delisted
KRFT,Kraft Foods Group Inc,NASDAQ,Stock,2012-09-17,2015-07-10,Delisted
KRS,PROSHARES SHORT S&AMPP REGIONAL BANKING,NYSE ARCA,ETF,2010-04-22,2017-09-14,Delisted
KRSL,Kreisler Manufacturing Corp,NASDAQ,Stock,1982-09-02,2017-07-14,Delisted
KRU,PROSHARES ULTRA S&AMPP REGIONAL BANKING,NYSE ARCA,ETF,2010-04-22,2017-09-14,Delisted
KSP,KSEA TRANSPORTATION PARTNERS LP,NYSE,Stock,2004-01-09,2011-11-30,Delisted
KSW,KSW Inc,NASDAQ,Stock,1997-02-18,2012-11-21,Delisted
KSWS,K Swiss Inc,NASDAQ,Stock,2001-01-02,2013-05-17,Delisted
KTII,K TRON INTERNATIONAL INC,NASDAQ,Stock,2010-04-01,2010-04-19,Delisted
KUTV,Ku6 Media Company Ltd ADR,NASDAQ,Stock,2005-02-03,2016-07-13,Delisted
KWKAQ,Quicksilver Resources Inc,NYSE,Stock,2016-01-04,2016-09-01,Delisted
KWN,KennedyWilson Holdings Inc,NYSE,Stock,2012-12-10,2017-11-28,Delisted
KWT,ISHARES MSCI KUWAIT ETF,NYSE ARCA,ETF,2008-04-23,2017-09-29,Delisted
KYAK,Kayak Software Corp,NASDAQ,Stock,2012-07-20,2013-06-07,Delisted
KYTH,Kythera Biopharmaceuticals Inc,NASDAQ,Stock,2012-10-16,2015-10-02,Delisted
KZ,Kongzhong Corp,NASDAQ,Stock,2004-07-09,2017-04-17,Delisted
LABC,Louisiana Bancorp Inc,NASDAQ,Stock,2007-07-10,2015-09-23,Delisted
LABS,DIREXION DAILY S&P BIOTECH BEAR 1X SHARES,NYSE ARCA,ETF,2015-12-04,2017-09-25,Delisted
LACO,Lakes Entertainment Inc,NASDAQ,Stock,1999-01-04,2015-08-03,Delisted
LARE,TIERRA XP LATIN AMERICA REAL ESTATE ETF,NYSE ARCA,ETF,2015-12-03,2017-12-22,Delisted
LATM,MARKET VECTORS LATIN AMERICA SMALL-CAP INDEX ETF,NYSE ARCA,ETF,2010-04-07,2014-12-22,Delisted
LAVA,Magma Design Automation LLC,NASDAQ,Stock,2001-11-20,2012-03-05,Delisted
LAWEQ,LAW ENFORCEMENT ASSOCIATES CORP,NYSE,Stock,2010-01-04,2013-10-17,Delisted
LBF,DWS Global High Income Fund,NYSE,ETF,1993-04-21,2017-09-28,Delisted
LBIO,Lion Biotechnologies Inc,NASDAQ,Stock,2010-10-15,2017-06-27,Delisted
LBMH,Liberator Medical Holdings Inc,NYSE,Stock,2016-01-04,2016-01-29,Delisted
LBND,PowerShares DB 3x Long 25 Year Treasury Bond ETNs,NYSE ARCA,ETF,2016-01-04,2016-09-27,Delisted
LCC,US Airways Group Inc,NYSE,Stock,2006-12-28,2013-12-06,Delisted
LDIS,Leadis Technology Inc,NASDAQ,Stock,2004-06-16,2017-12-29,Delisted
LDOS-W,Leidos Holdings Inc. Additional Shares When Issued,NYSE,Stock,2016-08-09,2016-08-18,Delisted
LDR,Landauer Inc,NYSE,Stock,1992-03-17,2017-11-01,Delisted
LF,LeapFrog Enterprises Inc,NYSE,Stock,2014-09-19,2016-04-13,Delisted
LFL,LATAM Airlines Group SA ADR,NYSE,Stock,1997-11-07,2017-05-12,Delisted
LGF,Lions Gate Entertainment Corp. USA,NYSE,Stock,2016-01-04,2016-12-16,Delisted
LHO-P-H-CL,LaSalle Hotel Properties 7.50 Series H Cumulative Redeemable Preferred Shares of Beneficial Interest,NYSE,Stock,1998-04-24,2017-05-12,Delisted
LILAV,Liberty Global plc,NASDAQ,Stock,2015-06-22,2015-07-01,Delisted
LILKV,Liberty Global plc,NASDAQ,Stock,2015-06-23,2015-07-01,Delisted
LIOX,Lionbridge Technologies Inc,NASDAQ,Stock,2016-01-04,2017-03-01,Delisted
LITEV,Lumentum Holdings Inc,NASDAQ,Stock,2015-07-23,2015-08-03,Delisted
LKSD-W,LSC Communications Inc. When Issued,NYSE,Stock,2016-09-28,2016-10-07,Delisted
LLDM,DIREXION DAILY FTSE DEVELOPED MARKETS BULL 1.25X SHARES,NYSE ARCA,ETF,2016-01-04,2016-10-17,Delisted
LLEM,DIREXION DAILY FTSE EMERGING MARKETS BULL 1.25X SHARES,NYSE ARCA,ETF,2016-01-04,2016-10-17,Delisted
LLTC,Linear Technology Corp,NASDAQ,Stock,2016-01-04,2017-03-20,Delisted
LMCA,Liberty Media Corp,NASDAQ,Stock,2013-01-10,2017-01-24,Delisted
LMFAU,LMFAU,NASDAQ,Stock,2015-10-23,2015-12-07,Delisted
LMIA,LMI Aerospace Inc,NASDAQ,Stock,1998-06-30,2017-06-28,Delisted
LMNS,Lumenis Ltd,NASDAQ,Stock,2014-02-27,2015-10-09,Delisted
LMOS,Lumos Networks Corp,NASDAQ,Stock,2011-10-31,2017-11-17,Delisted
LMT-WD,Lockheed Martin Corporation When Distributed,NYSE,Stock,2016-08-16,2016-08-19,Delisted
LNBB,LNB Bancorp Inc,NASDAQ,Stock,1997-05-09,2015-08-24,Delisted
LNKD,LinkedIn Corp,NYSE,Stock,2011-05-19,2016-12-16,Delisted
LO,Lorillard Inc,NYSE,Stock,2002-02-01,2015-06-22,Delisted
LOCK,Lifelock Inc,NYSE,Stock,2016-01-04,2017-02-16,Delisted
LODG,ShoLodge Inc,NASDAQ,Stock,1992-02-12,2017-09-18,Delisted
LOGMV,LogMeIn Inc,NASDAQ,Stock,2017-01-26,2017-02-08,Delisted
LOJN,LoJack Corp,NASDAQ,Stock,1993-03-24,2016-03-21,Delisted
LOLI,,NASDAQ,Stock,2017-07-13,2017-08-11,Delisted
LONG,eLong Inc. ADR,NASDAQ,Stock,2004-10-27,2016-06-01,Delisted
LOOK,LookSmart Ltd,NASDAQ,Stock,1999-08-20,2015-10-27,Delisted
LPDX,LipoScience Inc,NASDAQ,Stock,2013-01-25,2014-11-20,Delisted
LPHI,Life Partners Holdings Inc,NASDAQ,Stock,2000-02-09,2015-03-26,Delisted
LPHIQ,Life Partners Holdings Inc,NASDAQ,Stock,2016-01-04,2016-12-19,Delisted
LPRIQ,Lone Pine Resources Inc,NYSE,Stock,2013-09-16,2014-01-31,Delisted
LPSB,LaPorte Bancorp Inc,NASDAQ,Stock,2016-01-04,2016-07-25,Delisted
LRE,LRR Energy LP,NYSE,Stock,2011-11-11,2015-10-05,Delisted
LSBG,Lake Sunapee Bank Group,NASDAQ,Stock,2016-01-04,2017-01-23,Delisted
LSBI,LSB Financial Corp,NASDAQ,Stock,1995-02-07,2014-10-31,Delisted
LSC,ELEMENTS Linked to the S&P Commodity Trends Indicator ETN,NYSE ARCA,ETF,2016-01-04,2016-09-26,Delisted
LSE,CapLease Inc,NYSE,Stock,2004-03-19,2013-11-06,Delisted
LSG,Lake Shore Gold Corp Canada,NYSE,Stock,2016-01-04,2016-04-11,Delisted
LTM1,Life Time Fitness Inc,NYSE,Stock,2004-07-26,2015-06-10,Delisted
LTXC,LTX-Credence Corp,NASDAQ,Stock,1990-03-26,2014-05-21,Delisted
LUMCQ,LUMINENT MORTGAGE CAPITAL INC,NYSE,Stock,2008-09-24,2009-07-22,Delisted
LVB,Steinway Musical Instruments Inc,NYSE,Stock,2006-12-28,2013-09-18,Delisted
LVLT,Level 3 Communications Inc,NYSE,Stock,1998-03-31,2017-11-01,Delisted
LW-W,Lamb Weston Holdings Inc. When Issued,NYSE,Stock,2016-11-01,2016-11-16,Delisted
LWC,SPDRR BLOOMBERG BARCLAYS LONG TERM CORPORATE BOND ETF,NYSE ARCA,ETF,2009-03-11,2017-10-13,Delisted
LXK,Lexmark International Inc,NYSE,Stock,2016-01-04,2016-11-29,Delisted
LZ,LUBRIZOL Corp,NYSE,Stock,2001-01-02,2011-11-30,Delisted
MAQ,,NYSE,Stock,2017-01-02,2017-03-20,Delisted
MATL,DIREXION DAILY BASIC MATERIALS BULL 3X SHARES,NYSE ARCA,ETF,2011-06-15,2015-10-20,Delisted
MAUI,ADVISORSHARES MARKET ADAPTIVE UNCONSTRAINED INCOME ETF,NASDAQ,ETF,2015-11-02,2017-07-10,Delisted
MBLY,Mobileye N.V.,NYSE,Stock,2014-08-01,2017-09-14,Delisted
MBND,Multiband Corp,NASDAQ,Stock,2006-12-28,2013-08-30,Delisted
MBRG,Middleburg Financial Corp,NASDAQ,Stock,2016-01-04,2017-04-10,Delisted
MBVT,Merchants BancsharesInc,NASDAQ,Stock,1993-03-25,2017-05-22,Delisted
MCGC,MCG Capital Corp,NASDAQ,Stock,2001-11-30,2015-08-17,Delisted
MCOX,Mecox Lane Ltd,NASDAQ,Stock,2016-01-04,2016-04-15,Delisted
MCP,Molycorp Inc,NASDAQ,Stock,2010-07-29,2015-06-24,Delisted
MCQ,Medley Capital Corp,NYSE,Stock,2016-01-04,2017-02-15,Delisted
MCQ-CL,Medley Capital Corporation 7.125 Senior Notes due 2019,NYSE,Stock,2017-02-08,2017-02-21,Delisted
MCRL,Micrel Inc,NASDAQ,Stock,1994-12-09,2015-08-03,Delisted
MCRS,MICROS Systems Inc,NASDAQ,Stock,1990-03-26,2014-09-08,Delisted
MCUR,Macrocure Ltd,NASDAQ,Stock,2016-01-04,2017-01-31,Delisted
MDAS,MedAssets Inc,NASDAQ,Stock,2007-12-12,2016-01-28,Delisted
MDCI,Medical Action Industries,NASDAQ,Stock,1986-07-22,2014-09-30,Delisted
MDD,SPDRR S&PR INTERNATIONAL MID CAP ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
MDGN-WS,Medgenics Inc. Wt,NYSE MKT,Stock,2016-01-04,2016-04-07,Delisted
MDLG,Media Logic Inc,NYSE,Stock,2001-01-02,2016-04-15,Delisted
MDLL,DIREXION DAILY MID CAP BULL 2X SHARES,NYSE ARCA,ETF,2014-07-29,2015-10-28,Delisted
MDSY,ModSys International Ltd,NASDAQ,Stock,1997-01-31,2017-05-02,Delisted
MDTL,Medis Tech Ltd,NASDAQ,Stock,2010-01-04,2013-02-25,Delisted
MDVN,Medivation Inc,NASDAQ,Stock,2016-01-04,2016-09-29,Delisted
MEAS,Measurement Specialties Inc,NASDAQ,Stock,1993-04-26,2014-10-09,Delisted
MELA,MELA Sciences Inc,NASDAQ,Stock,2005-11-03,2016-01-04,Delisted
MELT,DIREXION DAILY GOLD MINERS INDEX BEAR 1X SHARES,NYSE ARCA,ETF,2016-07-29,2017-09-25,Delisted
MEMP,Memorial Production Partners LP,NASDAQ,Stock,2011-12-09,2017-08-28,Delisted
MEMS,MEMSIC INC.,NASDAQ,Stock,2007-12-14,2013-09-17,Delisted
MENT,Mentor Graphics Corp,NASDAQ,Stock,2016-01-04,2017-03-31,Delisted
MENU,USCF Restaurant Leaders Fund,NYSE ARCA,Stock,2016-11-08,2017-10-12,Delisted
MEP,Midcoast Energy Partners LP,NYSE,Stock,2013-11-07,2017-08-28,Delisted
MER,MERRILL LYNCH CO INC,NYSE,Stock,2006-12-28,2008-12-31,Delisted
MERU,Meru Networks Inc,NASDAQ,Stock,2010-03-31,2015-07-07,Delisted
MES,VANECK VECTORS GULF STATES INDEX ETF,NYSE ARCA,ETF,2016-01-04,2016-10-17,Delisted
METR,Metro Bancorp Inc,NASDAQ,Stock,2016-01-04,2016-02-22,Delisted
MFB,Maidenform Brands Inc,NYSE,Stock,2006-12-28,2013-10-04,Delisted
MFE,McAfee Inc,NYSE,Stock,2006-12-28,2011-03-01,Delisted
MFI,MicroFinancial Inc,NASDAQ,Stock,1999-02-05,2015-01-23,Delisted
MFLR,Mayflower Bancorp Inc,NASDAQ,Stock,2006-12-28,2013-11-15,Delisted
